"term" "freq"
"they definitely" 88
"they deserve" 221
"they did" 1663
"they didn't" 1111
"they didnt" 80
"they do" 3106
"they doing" 66
"they don't" 3373
"they dont" 347
"they each" 87
"they eat" 131
"they end" 108
"they ended" 71
"they enjoy" 78
"they enter" 53
"they even" 362
"they ever" 210
"they exist" 70
"they expect" 100
"they face" 70
"they fail" 64
"they fall" 106
"they feel" 373
"they fell" 65
"they felt" 108
"they finally" 149
"they find" 292
"they first" 81
"they fit" 122
"they follow" 138
"they forget" 55
"they forgot" 56
"they found" 354
"they gave" 362
"they get" 1582
"they give" 405
"they go" 716
"they going" 117
"they gone" 67
"they gonna" 92
"they got" 1147
"they grow" 158
"they had" 3300
"they hadn't" 62
"they happen" 74
"they hate" 218
"they have" 8048
"they haven't" 287
"they hear" 102
"they heard" 83
"they held" 69
"they help" 110
"they hit" 120
"they hold" 105
"they hope" 64
"they hurt" 52
"they i" 87
"they in" 117
"they include" 55
"they just" 1759
"they keep" 407
"they kept" 97
"they knew" 264
"they know" 1261
"they last" 100
"they learn" 112
"they learned" 86
"they leave" 189
"they left" 216
"they let" 244
"they like" 511
"they liked" 98
"they live" 262
"they lived" 99
"they look" 900
"they looked" 241
"they lose" 159
"they lost" 210
"they love" 591
"they loved" 163
"they made" 584
"they make" 1170
"they may" 971
"they mean" 214
"they meet" 77
"they met" 89
"they might" 803
"they miss" 74
"they missed" 54
"they move" 105
"they moved" 122
"they must" 581
"they na" 53
"they need" 1706
"they needed" 245
"they never" 564
"they no" 86
"they not" 274
"they now" 152
"they offer" 161
"they offered" 76
"they often" 130
"they on" 69
"they once" 54
"they only" 469
"they open" 69
"they opened" 73
"they own" 79
"they paid" 59
"they pass" 66
"they passed" 55
"they pay" 130
"they pick" 62
"they picked" 64
"they plan" 74
"they play" 411
"they played" 276
"they prefer" 51
"they probably" 216
"they provide" 108
"they pulled" 52
"they put" 485
"they r" 383
"they ran" 115
"they re" 56
"they reach" 59
"they read" 118
"they realize" 82
"they really" 908
"they receive" 68
"they received" 52
"they released" 54
"they remind" 66
"they represent" 79
"they rock" 61
"they run" 171
"they said" 864
"they sat" 53
"they saw" 190
"they say" 2008
"they see" 451
"they seem" 405
"they seemed" 112
"they sell" 221
"they send" 87
"they sent" 155
"they serve" 142
"they set" 105
"they shall" 104
"they share" 81
"they should" 1906
"they shouldn't" 94
"they show" 215
"they showed" 119
"they simply" 107
"they sing" 135
"they sit" 59
"they smell" 59
"they so" 105
"they sold" 73
"they sound" 147
"they speak" 92
"they spend" 86
"they spent" 76
"they stand" 84
"they start" 292
"they started" 278
"they stay" 132
"they still" 741
"they stop" 112
"they stopped" 72
"they support" 84
"they sure" 115
"they take" 434
"they talk" 166
"they talked" 72
"they taste" 113
"they teach" 54
"they tell" 280
"they tend" 134
"they the" 168
"they then" 96
"they think" 812
"they thought" 287
"they to" 74
"they told" 269
"they too" 103
"they took" 422
"they tried" 166
"they truly" 55
"they try" 192
"they turn" 166
"they turned" 198
"they understand" 108
"they use" 410
"they used" 356
"they usually" 160
"they walk" 101
"they walked" 76
"they wanna" 130
"they want" 1949
"they wanted" 503
"they was" 98
"they way" 53
"they wear" 97
"they went" 449
"they were" 10001
"they weren't" 433
"they will" 4244
"they win" 159
"they wish" 106
"they won" 182
"they won't" 554
"they wont" 79
"they work" 264
"they worked" 85
"they would" 2642
"they wouldn't" 266
"they wrote" 61
"thick and" 212
"thick as" 59
"thin air" 58
"thin and" 108
"thin layer" 65
"thin line" 57
"thing a" 247
"thing about" 1561
"thing after" 61
"thing again" 53
"thing all" 66
"thing and" 776
"thing as" 685
"thing at" 231
"thing because" 94
"thing better" 61
"thing but" 603
"thing by" 59
"thing called" 136
"thing can" 77
"thing do" 56
"thing ever" 531
"thing every" 54
"thing for" 754
"thing from" 126
"thing going" 138
"thing good" 53
"thing haha" 56
"thing happened" 107
"thing has" 101
"thing he" 222
"thing here" 56
"thing how" 57
"thing i" 3527
"thing i'd" 56
"thing i'll" 76
"thing i'm" 334
"thing i've" 425
"thing if" 190
"thing in" 1082
"thing is" 1927
"thing it" 296
"thing it's" 192
"thing its" 63
"thing just" 144
"thing like" 79
"thing lol" 164
"thing more" 65
"thing my" 156
"thing na" 263
"thing no" 79
"thing not" 82
"thing now" 88
"thing of" 247
"thing on" 459
"thing or" 246
"thing out" 117
"thing over" 92
"thing right" 93
"thing rt" 88
"thing she" 152
"thing since" 79
"thing so" 214
"thing thanks" 93
"thing that" 2053
"thing that's" 145
"thing the" 455
"thing then" 69
"thing there" 74
"thing they" 184
"thing this" 182
"thing though" 78
"thing to" 2181
"thing today" 74
"thing tomorrow" 55
"thing too" 73
"thing u" 92
"thing was" 281
"thing we" 570
"thing what" 104
"thing when" 200
"thing where" 103
"thing which" 73
"thing will" 63
"thing with" 270
"thing worse" 59
"thing would" 71
"thing you" 988
"thing you're" 65
"thing you've" 69
"things a" 290
"things about" 1017
"things all" 77
"things and" 1095
"things are" 2553
"things aren't" 82
"things around" 166
"things as" 287
"things at" 247
"things back" 62
"things because" 94
"things before" 62
"things being" 56
"things better" 83
"things but" 505
"things by" 71
"things can" 241
"things change" 119
"things come" 181
"things coming" 144
"things considered" 55
"things could" 89
"things differently" 72
"things do" 122
"things don't" 147
"things done" 264
"things down" 73
"things even" 55
"things ever" 82
"things fall" 52
"things first" 119
"things for" 654
"things from" 349
"things get" 247
"things go" 223
"things going" 296
"things got" 99
"things had" 57
"things happen" 480
"things happened" 75
"things happening" 188
"things have" 507
"things he" 236
"things here" 55
"things i" 3036
"things i'd" 66
"things i'm" 213
"things i've" 290
"things if" 96
"things in" 1725
"things into" 76
"things is" 242
"things it" 185
"things it's" 77
"things just" 236
"things like" 1096
"things lol" 71
"things make" 62
"things may" 65
"things more" 82
"things must" 58
"things my" 141
"things na" 299
"things never" 69
"things not" 108
"things now" 58
"things of" 158
"things off" 150
"things on" 516
"things one" 59
"things or" 129
"things out" 324
"things over" 70
"things people" 92
"things really" 61
"things right" 154
"things seem" 58
"things she" 166
"things should" 71
"things so" 242
"things start" 62
"things started" 58
"things such" 72
"things take" 55
"things than" 55
"things thanks" 70
"things that" 3292
"things the" 409
"things there" 75
"things they" 339
"things this" 154
"things through" 95
"things to" 2522
"things today" 74
"things together" 103
"things too" 102
"things turn" 58
"things u" 67
"things up" 468
"things we" 746
"things well" 53
"things went" 81
"things were" 376
"things what" 67
"things when" 134
"things which" 157
"things will" 460
"things with" 359
"things work" 120
"things worse" 51
"things would" 136
"things you" 1258
"think a" 706
"think about" 4683
"think after" 60
"think again" 79
"think alike" 119
"think all" 197
"think an" 54
"think and" 422
"think any" 119
"think anyone" 164
"think anything" 61
"think are" 178
"think as" 73
"think at" 99
"think back" 121
"think because" 67
"think before" 112
"think big" 77
"think both" 61
"think but" 137
"think by" 53
"think can" 54
"think do" 61
"think every" 97
"think everyone" 191
"think for" 177
"think has" 85
"think he" 1379
"think he'll" 72
"think he's" 424
"think her" 67
"think his" 103
"think how" 154
"think i" 8596
"think i'd" 343
"think i'll" 945
"think i'm" 2391
"think i've" 670
"think if" 364
"think ill" 61
"think im" 455
"think ima" 98
"think imma" 73
"think in" 261
"think is" 908
"think it" 3799
"think it'll" 89
"think it's" 2919
"think its" 813
"think just" 128
"think like" 409
"think lol" 83
"think many" 59
"think maybe" 116
"think more" 106
"think most" 154
"think my" 1083
"think na" 234
"think no" 78
"think not" 260
"think now" 54
"think of" 5670
"think oh" 61
"think on" 106
"think one" 133
"think only" 51
"think or" 100
"think our" 180
"think outside" 74
"think people" 229
"think positive" 62
"think rt" 87
"think she" 712
"think she's" 188
"think should" 188
"think so" 1346
"think some" 131
"think someone" 129
"think tank" 93
"think thanks" 90
"think that" 4179
"think that's" 679
"think thats" 89
"think the" 3461
"think their" 125
"think there" 614
"think there's" 231
"think these" 144
"think they" 2104
"think they'll" 99
"think they're" 347
"think things" 84
"think this" 1455
"think those" 84
"think to" 267
"think too" 107
"think twice" 118
"think u" 326
"think ur" 110
"think was" 125
"think we" 2042
"think we'd" 58
"think we'll" 147
"think we're" 293
"think we've" 93
"think what" 291
"think when" 170
"think why" 52
"think will" 228
"think with" 111
"think would" 167
"think yes" 131
"think you" 3197
"think you'd" 104
"think you'll" 224
"think you're" 688
"think you've" 103
"think your" 551
"thinkin about" 101
"thinkin bout" 97
"thinking a" 161
"thinking about" 4296
"thinking and" 321
"thinking back" 57
"thinking bout" 149
"thinking but" 69
"thinking for" 61
"thinking he" 68
"thinking how" 130
"thinking i" 560
"thinking i'm" 98
"thinking if" 70
"thinking in" 92
"thinking is" 143
"thinking it" 313
"thinking it's" 118
"thinking like" 57
"thinking maybe" 68
"thinking more" 67
"thinking my" 59
"thinking na" 53
"thinking of" 2199
"thinking on" 70
"thinking that" 731
"thinking the" 420
"thinking they" 107
"thinking this" 143
"thinking to" 145
"thinking we" 115
"thinking what" 127
"thinking when" 68
"thinking why" 68
"thinking you" 132
"thinks about" 108
"thinks he" 193
"thinks he's" 123
"thinks i" 226
"thinks i'm" 206
"thinks is" 77
"thinks it" 122
"thinks it's" 149
"thinks its" 83
"thinks of" 183
"thinks she" 113
"thinks she's" 69
"thinks that" 244
"thinks the" 172
"thinks they" 86
"thinks this" 56
"thinks we" 60
"thinks you" 75
"thinks you're" 64
"thinly sliced" 86
"third and" 159
"third base" 63
"third book" 73
"third day" 110
"third grade" 99
"third i" 54
"third in" 95
"third of" 317
"third one" 52
"third party" 162
"third person" 100
"third place" 80
"third quarter" 135
"third round" 62
"third time" 208
"third world" 116
"third year" 82
"thirds of" 110
"thirst for" 59
"thirsty thursday" 88
"thirty minutes" 111
"thirty years" 115
"this a" 1525
"this about" 203
"this account" 507
"this action" 57
"this activity" 75
"this actually" 81
"this ad" 54
"this adorable" 86
"this after" 118
"this afternoon" 1793
"this again" 268
"this age" 107
"this ain't" 127
"this aint" 52
"this album" 330
"this all" 619
"this allows" 74
"this already" 81
"this also" 175
"this always" 65
"this am" 717
"this amazing" 350
"this an" 148
"this and" 1900
"this another" 53
"this any" 62
"this anymore" 95
"this app" 109
"this applies" 51
"this approach" 80
"this are" 169
"this area" 335
"this argument" 77
"this article" 545
"this as" 828
"this at" 424
"this award" 149
"this awesome" 228
"this awful" 54
"this baby" 261
"this back" 98
"this bad" 157
"this bag" 52
"this band" 162
"this bar" 95
"this batch" 54
"this battle" 54
"this be" 330
"this beautiful" 672
"this beauty" 61
"this because" 387
"this bed" 55
"this beer" 520
"this before" 427
"this being" 182
"this better" 112
"this big" 240
"this bill" 102
"this bit" 59
"this blog" 2117
"this body" 58
"this book" 2320
"this bottle" 56
"this box" 64
"this boy" 261
"this bread" 57
"this brings" 86
"this building" 93
"this bus" 150
"this business" 153
"this but" 1348
"this by" 279
"this cake" 181
"this call" 65
"this calls" 51
"this came" 114
"this campaign" 67
"this can" 543
"this can't" 121
"this car" 129
"this card" 972
"this case" 856
"this cat" 65
"this category" 82
"this cause" 66
"this chair" 55
"this challenge" 539
"this change" 130
"this chapter" 76
"this character" 60
"this chick" 191
"this child" 144
"this christmas" 170
"this city" 410
"this class" 501
"this close" 86
"this coffee" 73
"this cold" 222
"this collection" 161
"this come" 59
"this comes" 88
"this coming" 401
"this comment" 60
"this community" 81
"this company" 124
"this computer" 67
"this concept" 85
"this concert" 55
"this conference" 100
"this contest" 115
"this context" 52
"this conversation" 190
"this convo" 92
"this cool" 89
"this could" 719
"this country" 812
"this course" 67
"this cover" 58
"this crazy" 245
"this cute" 165
"this d" 72
"this dark" 59
"this date" 131
"this day" 2248
"this deal" 82
"this debate" 61
"this decision" 135
"this delicious" 57
"this design" 84
"this did" 128
"this didn't" 64
"this discussion" 79
"this dish" 241
"this do" 103
"this does" 239
"this doesn't" 263
"this dog" 78
"this don't" 104
"this done" 98
"this down" 94
"this draft" 106
"this drama" 52
"this dream" 87
"this dress" 167
"this drink" 57
"this dude" 430
"this earlier" 61
"this early" 358
"this earth" 231
"this easter" 66
"this easy" 56
"this economy" 79
"this election" 88
"this email" 81
"this end" 81
"this entire" 162
"this entry" 74
"this episode" 300
"this era" 67
"this essay" 89
"this eve" 55
"this even" 113
"this evening" 1288
"this event" 476
"this ever" 56
"this every" 158
"this exact" 54
"this excited" 64
"this exciting" 51
"this exercise" 54
"this experience" 154
"this explains" 54
"this fabric" 53
"this fabulous" 117
"this fact" 121
"this fall" 482
"this family" 200
"this fantastic" 58
"this far" 231
"this feature" 53
"this feeling" 185
"this feels" 77
"this field" 68
"this film" 438
"this final" 99
"this fine" 145
"this first" 285
"this flight" 69
"this follow" 68
"this food" 79
"this fool" 53
"this for" 1227
"this form" 52
"this free" 96
"this fri" 90
"this friday" 1123
"this from" 345
"this fun" 138
"this game" 1954
"this generation" 92
"this get" 84
"this gets" 71
"this gift" 82
"this girl" 1084
"this giveaway" 190
"this gives" 96
"this glorious" 59
"this go" 129
"this goes" 236
"this going" 133
"this good" 265
"this gorgeous" 199
"this got" 108
"this great" 590
"this group" 257
"this guy" 1547
"this guys" 59
"this had" 140
"this haha" 76
"this happen" 341
"this happened" 226
"this happening" 72
"this happens" 227
"this happy" 140
"this hard" 117
"this has" 1461
"this have" 143
"this he" 215
"this headache" 72
"this heat" 137
"this helps" 167
"this here" 160
"this hey" 75
"this holiday" 336
"this home" 84
"this homework" 54
"this hop" 82
"this horrible" 82
"this hot" 113
"this hotel" 55
"this hour" 173
"this house" 534
"this how" 176
"this however" 62
"this huge" 112
"this i" 2766
"this i'll" 69
"this i'm" 371
"this i've" 90
"this idea" 391
"this if" 603
"this im" 56
"this image" 257
"this important" 74
"this in" 1489
"this incident" 55
"this includes" 140
"this incredible" 95
"this industry" 64
"this info" 57
"this information" 239
"this instance" 56
"this interview" 83
"this into" 150
"this is" 34795
"this isn't" 866
"this isnt" 68
"this issue" 426
"this it" 442
"this it's" 263
"this its" 65
"this job" 301
"this journey" 195
"this july" 53
"this june" 61
"this just" 737
"this kind" 560
"this kit" 76
"this lady" 302
"this land" 67
"this last" 605
"this late" 182
"this latest" 94
"this law" 69
"this layout" 128
"this lead" 52
"this leads" 55
"this lesson" 51
"this letter" 116
"this level" 95
"this life" 498
"this like" 114
"this lil" 71
"this line" 162
"this link" 203
"this list" 269
"this little" 1163
"this lol" 219
"this long" 338
"this look" 148
"this looks" 223
"this love" 164
"this lovely" 257
"this machine" 71
"this made" 243
"this make" 131
"this makes" 567
"this man" 523
"this many" 96
