"term" "freq"
"today going to" 59
"today good luck" 55
"today good morning" 63
"today happy birthday" 91
"today has been" 235
"today have a" 92
"today hope you" 71
"today i'll be" 65
"today i'm going" 118
"today i'm not" 53
"today i'm so" 69
"today i am" 566
"today i can" 81
"today i can't" 93
"today i did" 67
"today i didn't" 52
"today i don't" 157
"today i feel" 112
"today i found" 52
"today i got" 123
"today i guess" 56
"today i had" 163
"today i hate" 72
"today i have" 432
"today i hope" 185
"today i just" 150
"today i know" 119
"today i learned" 55
"today i love" 260
"today i made" 64
"today i need" 106
"today i really" 71
"today i saw" 77
"today i think" 239
"today i thought" 84
"today i want" 140
"today i was" 292
"today i went" 68
"today i will" 245
"today i wish" 77
"today i would" 99
"today if i" 64
"today if you" 226
"today in a" 56
"today in literary" 54
"today in the" 318
"today is a" 564
"today is friday" 68
"today is going" 211
"today is gonna" 82
"today is just" 69
"today is my" 450
"today is national" 180
"today is not" 98
"today is one" 77
"today is our" 57
"today is that" 66
"today is the" 911
"today is your" 75
"today it's a" 66
"today it is" 165
"today it was" 287
"today looking forward" 127
"today lots of" 63
"today marks the" 64
"today na i" 71
"today na na" 134
"today on the" 155
"today one of" 66
"today or tomorrow" 78
"today see you" 65
"today she is" 54
"today should be" 94
"today so i" 172
"today stay tuned" 56
"today stop by" 52
"today thank you" 281
"today thanks for" 333
"today thanks to" 101
"today that i" 91
"today that is" 65
"today that was" 52
"today there are" 63
"today there is" 75
"today they are" 59
"today this is" 120
"today time to" 79
"today to be" 65
"today to get" 85
"today to see" 60
"today was a" 399
"today was my" 54
"today was the" 171
"today we are" 295
"today we had" 65
"today we have" 161
"today we will" 91
"today what a" 93
"today when i" 116
"today will be" 250
"today with a" 130
"today with my" 79
"today with the" 143
"today would be" 70
"today you are" 88
"today you can" 74
"together and i" 80
"together and then" 55
"together as a" 111
"together at the" 77
"together for a" 112
"together for the" 78
"together in a" 199
"together in the" 182
"together na na" 76
"together on the" 61
"together to make" 93
"together we can" 74
"together with a" 80
"together with the" 124
"told her about" 52
"told her i" 129
"told her she" 82
"told her that" 177
"told her to" 106
"told him he" 110
"told him i" 154
"told him that" 207
"told him to" 157
"told me about" 186
"told me he" 210
"told me how" 78
"told me i" 462
"told me it" 107
"told me not" 60
"told me she" 155
"told me that" 806
"told me the" 117
"told me they" 90
"told me this" 55
"told me to" 593
"told me you" 101
"told my mom" 91
"told that i" 52
"told that the" 56
"told them i" 53
"told them that" 79
"told them to" 67
"told us that" 129
"told us to" 67
"told you about" 67
"told you i" 157
"told you so" 63
"told you that" 152
"told you to" 86
"tomorrow and i" 111
"tomorrow at am" 131
"tomorrow at pm" 189
"tomorrow at the" 183
"tomorrow but i" 61
"tomorrow can't wait" 87
"tomorrow for a" 88
"tomorrow for the" 139
"tomorrow i'll be" 75
"tomorrow i'm going" 54
"tomorrow i am" 116
"tomorrow i have" 121
"tomorrow i hope" 54
"tomorrow i love" 67
"tomorrow i think" 73
"tomorrow i will" 147
"tomorrow if you" 84
"tomorrow in the" 58
"tomorrow is a" 128
"tomorrow is friday" 80
"tomorrow is going" 62
"tomorrow is my" 113
"tomorrow is the" 225
"tomorrow morning at" 66
"tomorrow night at" 202
"tomorrow night i" 60
"tomorrow on the" 54
"tomorrow should be" 64
"tomorrow so i" 70
"tomorrow thank you" 69
"tomorrow thanks for" 110
"tomorrow to see" 60
"tomorrow we are" 80
"tomorrow we will" 86
"tomorrow will be" 229
"tomorrow with the" 51
"ton of fun" 63
"tonight and i" 109
"tonight and tomorrow" 96
"tonight are you" 52
"tonight at on" 54
"tonight at p" 88
"tonight at pm" 632
"tonight at the" 727
"tonight but i" 74
"tonight can't wait" 127
"tonight for a" 89
"tonight for the" 205
"tonight from pm" 115
"tonight i'll be" 73
"tonight i am" 164
"tonight i can't" 55
"tonight i don't" 73
"tonight i have" 103
"tonight i hope" 65
"tonight i just" 70
"tonight i know" 69
"tonight i love" 122
"tonight i need" 59
"tonight i think" 102
"tonight i was" 78
"tonight i will" 140
"tonight if you" 130
"tonight in the" 125
"tonight is going" 52
"tonight is the" 176
"tonight it was" 75
"tonight looking forward" 67
"tonight on the" 100
"tonight or tomorrow" 69
"tonight pm at" 54
"tonight see you" 96
"tonight should be" 75
"tonight so i" 60
"tonight thank you" 148
"tonight thanks for" 211
"tonight thanks to" 67
"tonight this is" 59
"tonight to see" 67
"tonight we are" 142
"tonight we have" 58
"tonight will be" 111
"tonight with and" 53
"tonight with my" 76
"tonight with the" 108
"tons of fun" 118
"tons of people" 55
"too and i" 169
"too and the" 51
"too are you" 56
"too bad for" 57
"too bad i" 276
"too bad i'm" 72
"too bad it" 72
"too bad that" 53
"too bad the" 105
"too bad we" 92
"too bad you" 97
"too big for" 104
"too big to" 89
"too busy to" 144
"too but i" 263
"too but i'm" 52
"too can't wait" 79
"too close to" 149
"too cold to" 58
"too cool for" 55
"too do you" 55
"too early for" 133
"too early to" 271
"too easy to" 52
"too excited to" 60
"too far away" 113
"too far from" 86
"too funny i" 72
"too good for" 72
"too good luck" 56
"too good to" 217
"too hard to" 153
"too have a" 119
"too hot to" 70
"too i am" 160
"too i can't" 65
"too i don't" 115
"too i feel" 53
"too i guess" 56
"too i hate" 68
"too i have" 176
"too i hope" 87
"too i just" 135
"too i know" 94
"too i love" 232
"too i need" 63
"too i think" 185
"too i want" 82
"too i was" 138
"too i wish" 66
"too i would" 51
"too if i" 88
"too if you" 182
"too it's a" 54
"too it is" 64
"too it was" 132
"too late for" 159
"too late i" 66
"too late to" 425
"too lazy to" 267
"too lol i" 76
"too long ago" 89
"too long and" 87
"too long for" 58
"too long i" 116
"too long since" 83
"too long to" 138
"too looking forward" 64
"too many of" 106
"too many people" 240
"too many things" 79
"too many times" 126
"too many to" 63
"too much about" 149
"too much and" 186
"too much but" 95
"too much for" 277
"too much fun" 216
"too much going" 64
"too much i" 193
"too much in" 90
"too much like" 70
"too much money" 97
"too much of" 368
"too much on" 145
"too much so" 59
"too much the" 51
"too much time" 289
"too much to" 495
"too much work" 86
"too much you" 54
"too na i" 60
"too na na" 224
"too nice to" 61
"too of course" 64
"too old for" 108
"too old to" 172
"too rt i" 118
"too scared to" 71
"too see you" 66
"too short to" 172
"too small for" 55
"too so i" 97
"too soon to" 56
"too thank you" 175
"too thanks for" 284
"too this is" 90
"too tired to" 169
"too we are" 67
"too what a" 53
"too when i" 51
"too you can" 55
"too you know" 54
"too young for" 58
"too young to" 155
"took a break" 78
"took a couple" 53
"took a few" 141
"took a little" 100
"took a long" 77
"took a look" 57
"took a lot" 88
"took a nap" 116
"took a picture" 75
"took a shower" 56
"took a while" 79
"took advantage of" 94
"took care of" 153
"took her to" 62
"took him to" 70
"took it to" 65
"took me a" 243
"took me to" 170
"took over the" 90
"took part in" 76
"took place in" 104
"took so long" 95
"took the time" 125
"took to the" 55
"toothbrush express offers" 110
"top and bottom" 83
"top it off" 101
"top of a" 216
"top of all" 56
"top of each" 85
"top of her" 68
"top of his" 92
"top of it" 134
"top of my" 389
"top of that" 216
"top of the" 1836
"top of their" 53
"top of this" 108
"top of your" 114
"top to bottom" 83
"top with a" 52
"top with the" 79
"topped with a" 78
"total number of" 66
"totally agree with" 58
"totally forgot about" 54
"totally going to" 60
"totally worth it" 137
"touch with the" 81
"touch with you" 75
"tour of the" 189
"toward the end" 90
"towards the end" 224
"town for a" 75
"town for the" 85
"town hall meeting" 58
"town in the" 66
"town this weekend" 62
"toys r us" 56
"track and field" 67
"track of the" 66
"traffic on the" 53
"trainer max the" 51
"training for a" 53
"training for the" 66
"transfer to a" 90
"trapped in a" 88
"trapped in the" 75
"treat me like" 78
"treat you like" 54
"treat yourself to" 62
"treating you well" 56
"tree in the" 61
"tree of life" 89
"trending now in" 93
"trending on twitter" 73
"trial and error" 81
"tribute to the" 94
"trick is to" 51
"trick or treat" 82
"trick or treating" 92
"tried and true" 54
"tried so hard" 53
"tried to be" 65
"tried to do" 79
"tried to find" 68
"tried to get" 278
"tried to go" 56
"tried to keep" 76
"tried to make" 165
"tried to take" 75
"tried to tell" 66
"tries to get" 51
"trip to the" 597
"trips to the" 117
"trouble with the" 68
"true but i" 90
"true i am" 52
"true i have" 60
"true i love" 57
"true love is" 51
"true or false" 78
"true thanks for" 51
"true to the" 71
"true to yourself" 56
"trust in the" 86
"trust me i" 189
"trust me it" 56
"trust me you" 65
"truth be told" 120
"truth is i" 79
"truth is that" 134
"truth of the" 61
"try a new" 53
"try and do" 53
"try and find" 60
"try and get" 212
"try and keep" 52
"try and make" 125
"try it again" 61
"try it i" 64
"try it out" 238
"try my best" 140
"try new things" 56
"try not to" 486
"try one of" 64
"try out the" 61
"try so hard" 65
"try something new" 117
"try the new" 56
"try to avoid" 102
"try to be" 446
"try to catch" 66
"try to come" 61
"try to do" 278
"try to figure" 90
"try to find" 212
"try to get" 718
"try to give" 66
"try to go" 127
"try to have" 84
"try to help" 89
"try to keep" 248
"try to make" 464
"try to play" 54
"try to post" 56
"try to put" 75
"try to remember" 62
"try to sleep" 56
"try to stay" 65
"try to stop" 68
"try to take" 113
"try to talk" 68
"try to understand" 55
"try to use" 82
"tryin to get" 114
"trying hard to" 57
"trying my best" 71
"trying not to" 316
"trying so hard" 101
"trying to avoid" 79
"trying to be" 662
"trying to break" 64
"trying to bring" 51
"trying to catch" 153
"trying to change" 83
"trying to come" 110
"trying to convince" 148
"trying to create" 54
"trying to decide" 236
"trying to do" 404
"trying to eat" 73
"trying to explain" 92
"trying to figure" 887
"trying to find" 735
"trying to finish" 92
"trying to fit" 52
"trying to fix" 70
"trying to follow" 57
"trying to get" 2286
"trying to give" 68
"trying to go" 166
"trying to have" 93
"trying to help" 179
"trying to hold" 64
"trying to impress" 58
"trying to keep" 361
"trying to learn" 102
"trying to look" 86
"trying to lose" 53
"trying to make" 812
"trying to me" 56
"trying to pick" 52
"trying to play" 59
"trying to please" 57
"trying to pull" 54
"trying to put" 107
"trying to reach" 97
"trying to remember" 101
"trying to run" 53
"trying to save" 81
"trying to say" 168
"trying to see" 117
"trying to sell" 136
"trying to show" 51
"trying to sleep" 105
"trying to start" 60
"trying to stay" 132
"trying to take" 131
"trying to talk" 100
"trying to teach" 65
"trying to tell" 164
"trying to think" 141
"trying to understand" 71
"trying to use" 83
"trying to watch" 84
"trying to win" 75
"trying to work" 146
"trying to write" 123
"tshirt contest friday" 83
"tune in and" 66
"tune in at" 70
"tune in now" 68
"tune in to" 336
"tuned for a" 76
"tuned for details" 93
"tuned for more" 216
"tuned for the" 116
"tuned for updates" 60
"turn around and" 120
"turn down the" 59
"turn for the" 61
"turn in the" 54
"turn into a" 188
"turn it around" 63
"turn it into" 109
"turn it off" 88
"turn it on" 70
"turn it up" 64
"turn me on" 58
"turn of events" 55
"turn of the" 94
"turn off the" 218
"turn on the" 266
"turn out the" 60
"turn out to" 139
"turn to the" 53
"turn to you" 138
"turn up the" 91
"turned around and" 98
"turned into a" 341
"turned into an" 53
"turned off the" 70
"turned on the" 120
"turned out great" 69
"turned out i" 94
"turned out so" 58
"turned out that" 65
"turned out the" 59
"turned out to" 551
"turned to the" 75
"turned upside down" 57
"turning into a" 116
"turning out to" 72
"turns into a" 100
"turns out i" 157
"turns out it" 78
"turns out that" 224
"turns out the" 98
"turns out to" 177
"tv in the" 67
"tv right now" 66
"tweet a lot" 55
"tweet about it" 119
"tweet about the" 83
"tweet from would" 58
"tweet from you" 59
"tweet goes out" 52
"tweet me a" 102
"tweet me back" 105
"tweet me i" 71
"tweet me if" 100
"tweet me your" 52
"tweet of the" 99
"tweet tweet tweet" 82
"tweet us your" 101
"tweeted in a" 81
"tweeting about it" 58
"tweeting about the" 56
"tweeting from the" 83
"tweets from the" 51
"twice a day" 89
"twice a week" 134
"twice a year" 83
"twice as many" 64
"twice as much" 68
"twice in the" 79
"twists and turns" 67
"twitter account i" 56
"twitter and facebook" 184
"twitter and i" 62
"twitter don't forget" 66
"twitter for a" 137
"twitter for the" 67
"twitter i am" 67
"twitter i love" 54
"twitter if you" 55
"twitter in a" 57
"twitter is a" 73
"twitter is so" 65
"twitter is the" 84
"twitter on my" 57
"twitter thank you" 68
"twitter thanks for" 90
"two and a" 208
"two days ago" 111
"two days and" 66
"two days before" 61
"two days i" 74
"two days in" 70
"two days later" 70
"two days of" 104
"two hours of" 92
"two in the" 109
"two kinds of" 70
"two months ago" 63
"two more days" 122
"two more weeks" 60
"two of my" 335
"two of our" 66
"two of the" 589
"two of them" 293
"two of these" 57
"two of us" 229
"two of you" 83
"two or more" 57
"two or three" 310
"two out of" 51
"two pieces of" 80
"two sets of" 66
"two things i" 62
"two things that" 55
"two thirds of" 105
"two to three" 60
"two types of" 87
"two weeks after" 54
"two weeks ago" 224
"two weeks and" 93
"two weeks i" 83
"two weeks in" 65
"two weeks of" 125
"two weeks to" 63
"two year old" 161
"two years ago" 395
"two years and" 84
"two years i" 53
"two years in" 61
"two years later" 81
"two years of" 88
"two years old" 51
"txt me i" 99
"ty for the" 189
"tyler the creator" 60
"type of music" 66
"type of person" 100
"u already know" 65
"u and i" 75
"u and the" 52
"u and ur" 57
"u are a" 65
"u at the" 93
"u been up" 56
"u but i" 52
"u can do" 95
"u can get" 83
"u coming to" 62
"u do it" 58
"u don't have" 108
"u don't know" 72
"u dont have" 57
"u feel better" 75
"u follow back" 54
"u follow me" 295
"u followed me" 65
"u for the" 85
"u get a" 125
"u get it" 59
"u get my" 58
"u get the" 82
"u get to" 80
"u give me" 59
"u go to" 111
"u going to" 196
"u gonna be" 52
"u got a" 136
"u got it" 85
"u got me" 56
"u got to" 64
"u guys are" 87
"u guys r" 72
"u had a" 133
"u have a" 559
"u have an" 52
"u have any" 65
"u have no" 62
"u have the" 76
"u have to" 272
"u i love" 75
"u if u" 66
"u in a" 96
"u in the" 147
"u know how" 82
"u know i" 139
"u know it" 89
"u know that" 83
"u know the" 51
"u know u" 110
"u know what" 150
"u like it" 75
"u like the" 56
"u live in" 63
"u look like" 70
"u love me" 60
"u make it" 61
"u make me" 58
"u must be" 54
"u need a" 94
"u need to" 304
"u on the" 108
"u please follow" 124
"u plz follow" 53
"u r a" 113
"u r not" 60
"u r so" 88
"u r the" 71
"u s a" 132
"u s and" 182
"u s attorney" 58
"u s department" 96
"u s district" 83
"u s government" 100
"u s history" 53
"u s is" 63
"u s military" 70
"u s senate" 52
"u s supreme" 62
"u say that" 51
"u should be" 58
"u should come" 51
"u so much" 348
"u talking about" 58
"u tell me" 61
"u thanks for" 86
"u the best" 58
"u think about" 57
"u think i" 61
"u think of" 54
"u think u" 78
"u to follow" 61
"u up to" 62
"u want a" 53
"u want me" 80
"u want to" 259
"u when i" 59
"u will be" 94
"ugh i don't" 57
"ugh i hate" 164
"ugh i have" 66
"ugh i need" 53
"uh oh i" 59
"unable to find" 55
"unable to get" 53
"under a rock" 60
"under the age" 88
"under the bed" 77
